,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
0,0.4762489761789904,0.0,0.0012474133089531794,0.0013603637741568776,3,0.001435897435897436,0.0001387646835922698,2.0545880702678458e-08,0.8923405654174891
1,0.4439152143745485,55.140268063691174,0.0014914938110108112,0.0013815844770241224,3,0.00979791794243723,0.00017071522904796202,3.911007251445477e-08,0.9034833140269812
2,0.42995271132314894,50.29142100281955,0.0007811691672167136,0.0013915437419603036,3,0.003472222222222222,0.00018564912284908754,7.283252435759316e-08,0.8936162267927312
3,0.4134126864450341,49.5429631035972,0.002183454550199485,0.0013884046987495265,4,0.008820512820512822,0.00017203319605744769,5.556726826406219e-08,0.9246300579690534
4,0.39652531218589204,52.88060594600354,-0.0003842619746593484,0.0014035657181327467,4,0.015829248366013068,0.00020187343872079508,9.449789552725696e-08,0.9023353688727512
5,0.3905587453275737,49.94615603999944,-0.001040354131163546,0.0013981837186257074,3,0.015756087579292,0.0001921097183109572,8.436034474535327e-08,0.9050634234008266
6,0.3875561742729119,47.89736215770135,-0.0017610341405687364,0.0013914361500568398,4,0.019076923076923075,0.00017630402837867792,5.043079808839258e-08,0.915935442362184
7,0.37776368630176105,45.165687381289644,-0.003608355767376122,0.0014098016573068574,5,0.01910893112609851,0.0002006467471969084,5.1261383672621695e-08,0.923449742891488
8,0.3718706715812842,42.05272818281687,-0.005645792068205182,0.0014055989817849982,3,0.02569912226985099,0.00020065792628357916,6.809753802516831e-08,0.8985828463525111
9,0.3684169183870055,44.36014435244286,-0.006161427930182801,0.0013961270875837565,3,0.024877149877149868,0.00018293809746287816,5.665357647703531e-08,0.9238053333698568
10,0.36487961966052745,43.36218397449374,-0.002831707965941481,0.001399692007426814,3,0.027828933906281973,0.00018660781782328745,6.11844258592672e-08,0.9401869001017716
11,0.3577247129792361,46.739383004332225,-0.0007052402101289817,0.0014077664418307742,3,0.02126789366053169,0.00019891434176987056,6.986245673836768e-08,0.9253258201110492
12,0.3548668543673801,44.061774939326384,-6.764568803284164e-05,0.0014124325858643199,3,0.03280032800328003,0.00019616968643366598,4.987166203605954e-08,0.932777835198844
13,0.3549841804501311,62.50814321371786,0.000149029339302011,0.0014205711660207814,4,0.043251533742331295,0.00021625743105499958,1.0872633995706224e-07,0.9251988052586956
14,0.3485076925242915,48.951020535504064,2.2846959166135736e-05,0.001425843699510784,5,0.038854805725971366,0.0002123748991299184,3.793855266586853e-08,0.93057357724822
15,0.3475378432806165,46.26353616493043,-0.0002117058271688365,0.0014258163478991892,3,0.04251178037287441,0.00021598749893706653,7.350647947404253e-08,0.9074300700917438
16,0.35029504024276154,41.749239183096755,-0.0010883401125139699,0.0014281033567207855,4,0.0408997955010225,0.00021799744381296405,6.292247759217219e-08,0.9345259302541004
17,0.35318193420863264,42.171847169135475,-0.0015318258201418293,0.0014301012795485811,4,0.047546324577479135,0.00022394911670346932,5.435346324806769e-08,0.9356305941651298
18,0.3534340982279024,44.928549521547396,-0.0010458771219754009,0.00141831150881078,3,0.0376278118609407,0.00020768070311054642,4.7654523470542184e-08,0.8995016699358525
19,0.35308684821516834,43.35376681343402,0.00016140071671664932,0.0014240242516104587,3,0.0428923076923077,0.00021626010139252797,7.471229346428531e-08,0.8934781358935099
20,0.35763086904926883,42.13153221285688,0.00010389602583905992,0.0014457375342984199,3,0.04612546125461255,0.00023493513487502567,6.618482251514443e-08,0.9101891761623708
